Date;Year;Month;Area;Area.Type;Variable;Variable.Type;Generation (GWh);YoY change (%);YoY change (GWh);Cumul. Generation (GWh);Cumul. YoY change (%);Cumul. YoY change (GWh);;
abr-19;2019;4;Bosnia Herzegovina;non EU Country;Production;Production;974;20;161;4918;12;542;;
abr-19;2019;4;Bosnia Herzegovina;non EU Country;Net imports;Net imports;-94;-76;304;-842;-58;1168;;
abr-19;2019;4;Bosnia Herzegovina;non EU Country;Statistical difference;Statistical difference;114;-68;-240;111;-92;-1268;;
abr-19;2019;4;Bosnia Herzegovina;non EU Country;Hard Coal;Fossil;485;3;13;2591;1;15;;
abr-19;2019;4;Bosnia Herzegovina;non EU Country;Lignite;Fossil;28;-33;-14;538;-7;-41;;
abr-19;2019;4;Bosnia Herzegovina;non EU Country;Hydro;Renewables;448;50;148;1717;41;497;;
abr-19;2019;4;Bosnia Herzegovina;non EU Country;Wind;Renewables;14;;;71;;;;
abr-19;2019;4;Montenegro;non EU Country;Demand;Demand;242;4;8;1143;-1;-8;;
abr-19;2019;4;Montenegro;non EU Country;Production;Production;96;-33;-47;1037;12;111;;
abr-19;2019;4;Montenegro;non EU Country;Net imports;Net imports;179;-301;268;137;-127;645;;
abr-19;2019;4;Montenegro;non EU Country;Statistical difference;Statistical difference;-33;-118;-212;-32;-104;-764;;
abr-19;2019;4;Montenegro;non EU Country;Lignite;Fossil;0;;0;446;7;28;;
abr-19;2019;4;Montenegro;non EU Country;Hydro;Renewables;80;-44;-63;478;-6;-30;;
abr-19;2019;4;Montenegro;non EU Country;Other renewables;Renewables;0;;;0;;;;
abr-19;2019;4;Montenegro;non EU Country;Wind;Renewables;16;;;113;;;;
abr-19;2019;4;Serbia;non EU Country;Demand;Demand;3066;8;216;14378;0;21;;
abr-19;2019;4;Serbia;non EU Country;Production;Production;2806;-6;-171;12514;-1;-91;;
abr-19;2019;4;Serbia;non EU Country;Net imports;Net imports;-81;-81;354;-220;-54;262;;
abr-19;2019;4;Serbia;non EU Country;Statistical difference;Statistical difference;341;11;33;2084;-7;-151;;
abr-19;2019;4;Serbia;non EU Country;Gas;Fossil;1;2;0;6;0;0;;
abr-19;2019;4;Serbia;non EU Country;Lignite;Fossil;1895;19;302;8476;10;777;;
abr-19;2019;4;Serbia;non EU Country;Other fossil;Fossil;14;14;2;315;141;184;;
abr-19;2019;4;Serbia;non EU Country;Bioenergy;Renewables;7;2;0;40;59;15;;
abr-19;2019;4;Serbia;non EU Country;Hydro;Renewables;888;-35;-474;3677;-22;-1067;;
abr-19;2019;4;United Kingdom;non EU Country;Demand;Demand;24918;-3;-692;108753;-5;-5282;;
abr-19;2019;4;United Kingdom;non EU Country;Production;Production;22341;-2;-535;96526;-6;-6244;;
abr-19;2019;4;United Kingdom;non EU Country;Net imports;Net imports;982;58;361;3639;49;1204;;
abr-19;2019;4;United Kingdom;non EU Country;Statistical difference;Statistical difference;1594;-25;-518;8588;-3;-243;;
abr-19;2019;4;United Kingdom;non EU Country;Gas;Fossil;9812;-3;-290;42528;-2;-738;;
abr-19;2019;4;United Kingdom;non EU Country;Hard Coal;Fossil;293;-48;-275;3239;-64;-5677;;
abr-19;2019;4;United Kingdom;non EU Country;Other fossil;Fossil;50;-45;-40;186;-29;-76;;
abr-19;2019;4;United Kingdom;non EU Country;Bioenergy;Renewables;1208;-7;-90;5191;20;861;;
abr-19;2019;4;United Kingdom;non EU Country;Hydro;Renewables;200;-19;-46;1316;19;214;;
abr-19;2019;4;United Kingdom;non EU Country;Solar;Renewables;1367;35;351;3303;24;631;;
abr-19;2019;4;United Kingdom;non EU Country;Wind;Renewables;4867;10;430;23143;7;1583;;
abr-19;2019;4;United Kingdom;non EU Country;Nuclear;Nuclear;4545;-11;-575;17619;-15;-3042;;
may-19;2019;5;Bosnia Herzegovina;non EU Country;Demand;Demand;990;17;144;5177;13;585;;
may-19;2019;5;Bosnia Herzegovina;non EU Country;Production;Production;1140;22;204;6058;14;747;;
may-19;2019;5;Bosnia Herzegovina;non EU Country;Net imports;Net imports;-262;-14;44;-1104;-52;1211;;
may-19;2019;5;Bosnia Herzegovina;non EU Country;Statistical difference;Statistical difference;111;-48;-104;223;-86;-1373;;
may-19;2019;5;Bosnia Herzegovina;non EU Country;Hard Coal;Fossil;388;-33;-192;2979;-6;-177;;
may-19;2019;5;Bosnia Herzegovina;non EU Country;Lignite;Fossil;203;12;22;741;-3;-19;;
may-19;2019;5;Bosnia Herzegovina;non EU Country;Hydro;Renewables;535;205;359;2252;61;856;;
may-19;2019;5;Bosnia Herzegovina;non EU Country;Wind;Renewables;15;;;86;;;;
may-19;2019;5;Montenegro;non EU Country;Demand;Demand;252;7;17;1395;1;10;;
may-19;2019;5;Montenegro;non EU Country;Production;Production;183;78;80;1220;19;191;;
may-19;2019;5;Montenegro;non EU Country;Net imports;Net imports;105;113;55;242;-153;701;;
may-19;2019;5;Montenegro;non EU Country;Statistical difference;Statistical difference;-35;-143;-118;-67;-108;-882;;
may-19;2019;5;Montenegro;non EU Country;Lignite;Fossil;0;-100;-4;446;6;24;;
may-19;2019;5;Montenegro;non EU Country;Hydro;Renewables;162;65;64;641;6;34;;
may-19;2019;5;Montenegro;non EU Country;Other renewables;Renewables;0;;0;0;;0;;
may-19;2019;5;Montenegro;non EU Country;Wind;Renewables;20;2767;20;133;18763;133;;
may-19;2019;5;Serbia;non EU Country;Demand;Demand;3045;10;282;17423;2;302;;
may-19;2019;5;Serbia;non EU Country;Production;Production;2688;5;139;15201;0;48;;
may-19;2019;5;Serbia;non EU Country;Net imports;Net imports;37;-112;333;-183;-76;595;;
may-19;2019;5;Serbia;non EU Country;Statistical difference;Statistical difference;321;-37;-190;2405;-12;-341;;
may-19;2019;5;Serbia;non EU Country;Gas;Fossil;1;-20;0;7;-4;0;;
may-19;2019;5;Serbia;non EU Country;Lignite;Fossil;1557;5;71;10034;9;848;;
may-19;2019;5;Serbia;non EU Country;Other fossil;Fossil;13;-14;-2;327;125;182;;
may-19;2019;5;Serbia;non EU Country;Bioenergy;Renewables;10;35;3;50;53;17;;
may-19;2019;5;Serbia;non EU Country;Hydro;Renewables;1107;7;68;4784;-17;-999;;
may-19;2019;5;United Kingdom;non EU Country;Demand;Demand;24737;1;283;133490;-4;-4999;;
may-19;2019;5;United Kingdom;non EU Country;Production;Production;20975;-2;-447;117501;-5;-6691;;
may-19;2019;5;United Kingdom;non EU Country;Net imports;Net imports;1055;112;557;4694;60;1761;;
may-19;2019;5;United Kingdom;non EU Country;Statistical difference;Statistical difference;2707;7;173;11294;-1;-70;;
may-19;2019;5;United Kingdom;non EU Country;Gas;Fossil;9831;7;606;52359;0;-133;;
may-19;2019;5;United Kingdom;non EU Country;Hard Coal;Fossil;34;-88;-245;3274;-64;-5922;;
may-19;2019;5;United Kingdom;non EU Country;Other fossil;Fossil;22;-71;-55;208;-38;-130;;
may-19;2019;5;United Kingdom;non EU Country;Bioenergy;Renewables;1546;2;27;6737;15;888;;
may-19;2019;5;United Kingdom;non EU Country;Hydro;Renewables;132;-38;-80;1448;10;134;;
may-19;2019;5;United Kingdom;non EU Country;Solar;Renewables;1585;-8;-134;4888;11;497;;
may-19;2019;5;United Kingdom;non EU Country;Wind;Renewables;3281;-1;-22;26424;6;1562;;
may-19;2019;5;United Kingdom;non EU Country;Nuclear;Nuclear;4544;-11;-544;22163;-14;-3587;;
jun-19;2019;6;Bosnia Herzegovina;non EU Country;Demand;Demand;881;4;35;6058;11;620;;
jun-19;2019;6;Bosnia Herzegovina;non EU Country;Production;Production;1157;6;65;7215;13;811;;
jun-19;2019;6;Bosnia Herzegovina;non EU Country;Net imports;Net imports;-294;-23;89;-1398;-48;1300;;
jun-19;2019;6;Bosnia Herzegovina;non EU Country;Statistical difference;Statistical difference;18;-87;-119;241;-86;-1492;;
jun-19;2019;6;Bosnia Herzegovina;non EU Country;Hard Coal;Fossil;489;-35;-265;3468;-11;-441;;
jun-19;2019;6;Bosnia Herzegovina;non EU Country;Lignite;Fossil;195;0;1;935;-2;-18;;
jun-19;2019;6;Bosnia Herzegovina;non EU Country;Hydro;Renewables;464;221;319;2715;76;1175;;
jun-19;2019;6;Bosnia Herzegovina;non EU Country;Wind;Renewables;9;;;96;;;;
jun-19;2019;6;Montenegro;non EU Country;Demand;Demand;267;5;13;1662;1;23;;
jun-19;2019;6;Montenegro;non EU Country;Production;Production;268;16;38;1488;18;229;;
jun-19;2019;6;Montenegro;non EU Country;Net imports;Net imports;160;590;137;402;-192;838;;
jun-19;2019;6;Montenegro;non EU Country;Statistical difference;Statistical difference;-161;-22289;-162;-228;-128;-1044;;
jun-19;2019;6;Montenegro;non EU Country;Lignite;Fossil;110;-25;-38;556;-2;-13;;
jun-19;2019;6;Montenegro;non EU Country;Hydro;Renewables;141;102;71;781;16;105;;
jun-19;2019;6;Montenegro;non EU Country;Other renewables;Renewables;0;;0;0;;0;;
jun-19;2019;6;Montenegro;non EU Country;Wind;Renewables;16;32;4;150;1033;137;;
jun-19;2019;6;Serbia;non EU Country;Demand;Demand;2824;3;94;20247;2;396;;
jun-19;2019;6;Serbia;non EU Country;Production;Production;2523;-4;-115;17725;0;-67;;
jun-19;2019;6;Serbia;non EU Country;Net imports;Net imports;-31;-75;93;-214;-76;689;;
jun-19;2019;6;Serbia;non EU Country;Statistical difference;Statistical difference;332;54;116;2736;-8;-225;;
jun-19;2019;6;Serbia;non EU Country;Gas;Fossil;1;0;0;8;-3;0;;
jun-19;2019;6;Serbia;non EU Country;Lignite;Fossil;1515;-14;-243;11549;6;605;;
jun-19;2019;6;Serbia;non EU Country;Other fossil;Fossil;12;-12;-2;340;113;180;;
jun-19;2019;6;Serbia;non EU Country;Bioenergy;Renewables;10;40;3;60;51;20;;
jun-19;2019;6;Serbia;non EU Country;Hydro;Renewables;984;15;127;5768;-13;-872;;
jun-19;2019;6;United Kingdom;non EU Country;Demand;Demand;22642;-2;-437;156132;-3;-5437;;
jun-19;2019;6;United Kingdom;non EU Country;Production;Production;19911;-2;-469;137412;-5;-7160;;
jun-19;2019;6;United Kingdom;non EU Country;Net imports;Net imports;1004;74;428;5699;62;2189;;
jun-19;2019;6;United Kingdom;non EU Country;Statistical difference;Statistical difference;1727;-19;-396;13021;-3;-466;;
jun-19;2019;6;United Kingdom;non EU Country;Gas;Fossil;9318;2;157;61678;0;25;;
jun-19;2019;6;United Kingdom;non EU Country;Hard Coal;Fossil;70;-69;-154;3343;-65;-6077;;
jun-19;2019;6;United Kingdom;non EU Country;Other fossil;Fossil;49;-18;-11;257;-35;-141;;
jun-19;2019;6;United Kingdom;non EU Country;Bioenergy;Renewables;1419;18;212;8156;16;1101;;
jun-19;2019;6;United Kingdom;non EU Country;Hydro;Renewables;192;87;89;1640;16;224;;
jun-19;2019;6;United Kingdom;non EU Country;Solar;Renewables;1405;-21;-369;6294;2;128;;
jun-19;2019;6;United Kingdom;non EU Country;Wind;Renewables;4257;65;1680;30680;12;3242;;
jun-19;2019;6;United Kingdom;non EU Country;Nuclear;Nuclear;3201;-39;-2074;25364;-18;-5661;;
jul-19;2019;7;Bosnia Herzegovina;non EU Country;Demand;Demand;961;11;93;7019;11;713;;
jul-19;2019;7;Bosnia Herzegovina;non EU Country;Production;Production;1307;-4;-49;8522;10;762;;
jul-19;2019;7;Bosnia Herzegovina;non EU Country;Net imports;Net imports;-380;-14;62;-1778;-43;1363;;
jul-19;2019;7;Bosnia Herzegovina;non EU Country;Statistical difference;Statistical difference;34;-175;80;275;-84;-1412;;
jul-19;2019;7;Bosnia Herzegovina;non EU Country;Hard Coal;Fossil;779;-5;-45;4247;-10;-487;;
jul-19;2019;7;Bosnia Herzegovina;non EU Country;Lignite;Fossil;199;4;8;1135;-1;-10;;
jul-19;2019;7;Bosnia Herzegovina;non EU Country;Hydro;Renewables;318;-7;-23;3033;61;1153;;
jul-19;2019;7;Bosnia Herzegovina;non EU Country;Wind;Renewables;10;Inf;10;106;Inf;106;;
jul-19;2019;7;Montenegro;non EU Country;Demand;Demand;307;2;7;1969;2;30;;
jul-19;2019;7;Montenegro;non EU Country;Production;Production;264;4;11;1752;16;240;;
jul-19;2019;7;Montenegro;non EU Country;Net imports;Net imports;192;316;146;594;-253;984;;
jul-19;2019;7;Montenegro;non EU Country;Statistical difference;Statistical difference;-149;-28732;-150;-377;-146;-1193;;
jul-19;2019;7;Montenegro;non EU Country;Lignite;Fossil;154;1;1;710;-2;-12;;
jul-19;2019;7;Montenegro;non EU Country;Hydro;Renewables;92;3;3;873;14;108;;
jul-19;2019;7;Montenegro;non EU Country;Other renewables;Renewables;0;;0;0;;0;;
jul-19;2019;7;Montenegro;non EU Country;Wind;Renewables;19;59;7;169;573;144;;
jul-19;2019;7;Serbia;non EU Country;Demand;Demand;2915;4;103;23162;2;499;;
jul-19;2019;7;Serbia;non EU Country;Production;Production;2446;-6;-163;20171;-1;-231;;
jul-19;2019;7;Serbia;non EU Country;Net imports;Net imports;130;-215;244;-84;-92;932;;
jul-19;2019;7;Serbia;non EU Country;Statistical difference;Statistical difference;338;7;23;3075;-6;-202;;
jul-19;2019;7;Serbia;non EU Country;Gas;Fossil;1;0;0;10;-3;0;;
jul-19;2019;7;Serbia;non EU Country;Lignite;Fossil;1752;6;100;13301;6;705;;
jul-19;2019;7;Serbia;non EU Country;Other fossil;Fossil;15;0;0;354;104;180;;
jul-19;2019;7;Serbia;non EU Country;Bioenergy;Renewables;10;30;2;69;48;22;;
jul-19;2019;7;Serbia;non EU Country;Hydro;Renewables;668;-28;-266;6436;-15;-1138;;
jul-19;2019;7;United Kingdom;non EU Country;Demand;Demand;23189;-5;-1192;179321;-4;-6628;;
jul-19;2019;7;United Kingdom;non EU Country;Production;Production;20771;-1;-205;158183;-4;-7364;;
jul-19;2019;7;United Kingdom;non EU Country;Net imports;Net imports;599;-9;-58;6298;51;2131;;
jul-19;2019;7;United Kingdom;non EU Country;Statistical difference;Statistical difference;1819;-34;-929;14840;-9;-1395;;
jul-19;2019;7;United Kingdom;non EU Country;Gas;Fossil;10051;-2;-161;71729;0;-136;;
jul-19;2019;7;United Kingdom;non EU Country;Hard Coal;Fossil;25;-86;-148;3368;-65;-6224;;
jul-19;2019;7;United Kingdom;non EU Country;Other fossil;Fossil;72;175;46;329;-23;-96;;
jul-19;2019;7;United Kingdom;non EU Country;Bioenergy;Renewables;1374;9;111;9530;15;1212;;
jul-19;2019;7;United Kingdom;non EU Country;Hydro;Renewables;207;130;117;1846;23;340;;
jul-19;2019;7;United Kingdom;non EU Country;Solar;Renewables;1565;-12;-211;7859;-1;-83;;
jul-19;2019;7;United Kingdom;non EU Country;Wind;Renewables;3628;68;1471;34309;16;4713;;
jul-19;2019;7;United Kingdom;non EU Country;Nuclear;Nuclear;3850;-27;-1429;29214;-20;-7090;;
ago-19;2019;8;Bosnia Herzegovina;non EU Country;Demand;Demand;963;13;111;7982;12;824;;
ago-19;2019;8;Bosnia Herzegovina;non EU Country;Production;Production;1342;2;32;9863;9;794;;
ago-19;2019;8;Bosnia Herzegovina;non EU Country;Net imports;Net imports;-403;6;-22;-2181;-38;1340;;
ago-19;2019;8;Bosnia Herzegovina;non EU Country;Statistical difference;Statistical difference;24;-131;102;299;-81;-1310;;
ago-19;2019;8;Bosnia Herzegovina;non EU Country;Hard Coal;Fossil;798;1;6;5046;-9;-480;;
ago-19;2019;8;Bosnia Herzegovina;non EU Country;Lignite;Fossil;198;7;13;1333;0;3;;
ago-19;2019;8;Bosnia Herzegovina;non EU Country;Hydro;Renewables;339;2;6;3372;52;1158;;
ago-19;2019;8;Bosnia Herzegovina;non EU Country;Wind;Renewables;6;Inf;6;112;Inf;112;;
ago-19;2019;8;Montenegro;non EU Country;Demand;Demand;330;0;-2;2299;1;28;;
ago-19;2019;8;Montenegro;non EU Country;Production;Production;243;-5;-12;1995;13;228;;
ago-19;2019;8;Montenegro;non EU Country;Net imports;Net imports;209;175;133;803;-356;1116;;
ago-19;2019;8;Montenegro;non EU Country;Statistical difference;Statistical difference;-122;-17138;-123;-499;-161;-1316;;
ago-19;2019;8;Montenegro;non EU Country;Lignite;Fossil;144;4;5;855;-1;-7;;
ago-19;2019;8;Montenegro;non EU Country;Hydro;Renewables;87;-21;-24;960;10;85;;
ago-19;2019;8;Montenegro;non EU Country;Other renewables;Renewables;0;;0;0;;0;;
ago-19;2019;8;Montenegro;non EU Country;Wind;Renewables;12;115;7;181;488;150;;
ago-19;2019;8;Serbia;non EU Country;Demand;Demand;2951;1;25;26113;2;525;;
ago-19;2019;8;Serbia;non EU Country;Production;Production;2459;4;88;22630;-1;-143;;
ago-19;2019;8;Serbia;non EU Country;Net imports;Net imports;110;-44;-87;26;-103;846;;
ago-19;2019;8;Serbia;non EU Country;Statistical difference;Statistical difference;383;7;25;3458;-5;-178;;
ago-19;2019;8;Serbia;non EU Country;Gas;Fossil;1;0;0;11;-2;0;;
ago-19;2019;8;Serbia;non EU Country;Lignite;Fossil;1880;15;244;15181;7;949;;
ago-19;2019;8;Serbia;non EU Country;Other fossil;Fossil;11;0;0;366;97;180;;
ago-19;2019;8;Serbia;non EU Country;Bioenergy;Renewables;10;30;2;79;45;25;;
ago-19;2019;8;Serbia;non EU Country;Hydro;Renewables;556;-22;-159;6992;-16;-1297;;
ago-19;2019;8;United Kingdom;non EU Country;Demand;Demand;22631;-4;-968;201952;-4;-7596;;
ago-19;2019;8;United Kingdom;non EU Country;Production;Production;20335;-2;-516;178518;-4;-7880;;
ago-19;2019;8;United Kingdom;non EU Country;Net imports;Net imports;613;11;63;6910;47;2194;;
ago-19;2019;8;United Kingdom;non EU Country;Statistical difference;Statistical difference;1684;-23;-514;16524;-10;-1909;;
ago-19;2019;8;United Kingdom;non EU Country;Gas;Fossil;7345;-14;-1200;79075;-2;-1337;;
ago-19;2019;8;United Kingdom;non EU Country;Hard Coal;Fossil;216;-36;-121;3584;-64;-6345;;
ago-19;2019;8;United Kingdom;non EU Country;Other fossil;Fossil;81;-7;-6;410;-20;-102;;
ago-19;2019;8;United Kingdom;non EU Country;Bioenergy;Renewables;1394;-1;-21;10923;12;1191;;
ago-19;2019;8;United Kingdom;non EU Country;Hydro;Renewables;303;92;145;2150;29;485;;
ago-19;2019;8;United Kingdom;non EU Country;Solar;Renewables;1458;13;173;9317;1;90;;
ago-19;2019;8;United Kingdom;non EU Country;Wind;Renewables;5236;51;1776;39545;20;6489;;
ago-19;2019;8;United Kingdom;non EU Country;Nuclear;Nuclear;4301;-23;-1263;33515;-20;-8353;;
sep-19;2019;9;Bosnia Herzegovina;non EU Country;Demand;Demand;893;2;17;8874;10;842;;
sep-19;2019;9;Bosnia Herzegovina;non EU Country;Production;Production;1142;0;-2;11006;8;792;;
sep-19;2019;9;Bosnia Herzegovina;non EU Country;Net imports;Net imports;-267;8;-21;-2448;-35;1320;;
sep-19;2019;9;Bosnia Herzegovina;non EU Country;Statistical difference;Statistical difference;18;-183;39;317;-80;-1270;;
sep-19;2019;9;Bosnia Herzegovina;non EU Country;Hard Coal;Fossil;654;-11;-84;5699;-9;-564;;
sep-19;2019;9;Bosnia Herzegovina;non EU Country;Lignite;Fossil;179;8;13;1512;1;16;;
sep-19;2019;9;Bosnia Herzegovina;non EU Country;Hydro;Renewables;300;25;60;3672;50;1218;;
sep-19;2019;9;Bosnia Herzegovina;non EU Country;Wind;Renewables;10;Inf;10;122;Inf;122;;
sep-19;2019;9;Montenegro;non EU Country;Demand;Demand;266;2;5;2565;1;33;;
sep-19;2019;9;Montenegro;non EU Country;Production;Production;261;20;44;2256;14;272;;
sep-19;2019;9;Montenegro;non EU Country;Net imports;Net imports;181;320;138;984;-463;1254;;
sep-19;2019;9;Montenegro;non EU Country;Statistical difference;Statistical difference;-175;-10444;-177;-674;-182;-1493;;
sep-19;2019;9;Montenegro;non EU Country;Lignite;Fossil;150;2;3;1004;0;-4;;
sep-19;2019;9;Montenegro;non EU Country;Hydro;Renewables;94;65;37;1053;13;121;;
sep-19;2019;9;Montenegro;non EU Country;Other renewables;Renewables;0;;0;0;;0;;
sep-19;2019;9;Montenegro;non EU Country;Wind;Renewables;18;33;4;198;351;154;;
sep-19;2019;9;Serbia;non EU Country;Demand;Demand;2780;-1;-20;28893;2;505;;
sep-19;2019;9;Serbia;non EU Country;Production;Production;2238;-5;-107;24867;-1;-250;;
sep-19;2019;9;Serbia;non EU Country;Net imports;Net imports;137;-24;-43;163;-126;802;;
sep-19;2019;9;Serbia;non EU Country;Statistical difference;Statistical difference;406;48;131;3863;-1;-47;;
sep-19;2019;9;Serbia;non EU Country;Gas;Fossil;1;0;0;13;-2;0;;
sep-19;2019;9;Serbia;non EU Country;Lignite;Fossil;1726;-4;-65;16908;6;883;;
sep-19;2019;9;Serbia;non EU Country;Other fossil;Fossil;11;-47;-10;376;83;171;;
sep-19;2019;9;Serbia;non EU Country;Bioenergy;Renewables;11;50;4;90;46;28;;
sep-19;2019;9;Serbia;non EU Country;Hydro;Renewables;488;-7;-36;7481;-15;-1332;;
sep-19;2019;9;United Kingdom;non EU Country;Demand;Demand;22498;-3;-652;224450;-4;-8248;;
sep-19;2019;9;United Kingdom;non EU Country;Production;Production;20620;-3;-610;199137;-4;-8490;;
sep-19;2019;9;United Kingdom;non EU Country;Net imports;Net imports;511;43;154;7422;46;2348;;
sep-19;2019;9;United Kingdom;non EU Country;Statistical difference;Statistical difference;1367;-13;-196;17891;-11;-2105;;
sep-19;2019;9;United Kingdom;non EU Country;Gas;Fossil;7666;12;834;86741;-1;-503;;
sep-19;2019;9;United Kingdom;non EU Country;Hard Coal;Fossil;170;-87;-1143;3755;-67;-7488;;
sep-19;2019;9;United Kingdom;non EU Country;Other fossil;Fossil;78;3;2;488;-17;-100;;
sep-19;2019;9;United Kingdom;non EU Country;Bioenergy;Renewables;1254;-13;-181;12178;9;1010;;
sep-19;2019;9;United Kingdom;non EU Country;Hydro;Renewables;364;27;78;2514;29;564;;
sep-19;2019;9;United Kingdom;non EU Country;Solar;Renewables;1125;9;90;10442;2;181;;
sep-19;2019;9;United Kingdom;non EU Country;Wind;Renewables;5330;5;263;44874;18;6753;;
sep-19;2019;9;United Kingdom;non EU Country;Nuclear;Nuclear;4631;-11;-554;38146;-19;-8907;;
oct-19;2019;10;Bosnia Herzegovina;non EU Country;Demand;Demand;990;1;8;9865;9;849;;
oct-19;2019;10;Bosnia Herzegovina;non EU Country;Production;Production;1105;-6;-75;12110;6;717;;
oct-19;2019;10;Bosnia Herzegovina;non EU Country;Net imports;Net imports;-133;-26;46;-2582;-35;1366;;
oct-19;2019;10;Bosnia Herzegovina;non EU Country;Statistical difference;Statistical difference;19;-209;37;336;-79;-1234;;
oct-19;2019;10;Bosnia Herzegovina;non EU Country;Hard Coal;Fossil;580;-24;-178;6279;-11;-743;;
